Coordinate,Chunk number,Block number
1355.3,84,11.299999999999955
1354.7,84,10.700000000000045
-1354.7,-85,5.2999999999999545
-1355.3,-85,4.7000000000000455
1356.3,84,12.299999999999955
1355.7,84,11.700000000000045
-1355.7,-85,4.2999999999999545
-1356.3,-85,3.7000000000000455
1357.3,84,13.299999999999955
1356.7,84,12.700000000000045
-1356.7,-85,3.2999999999999545
-1357.3,-85,2.7000000000000455
1358.3,84,14.299999999999955
1357.7,84,13.700000000000045
-1357.7,-85,2.2999999999999545
-1358.3,-85,1.7000000000000455
1359.3,84,15.299999999999955
1358.7,84,14.700000000000045
-1358.7,-85,1.2999999999999545
-1359.3,-85,0.7000000000000455
1360.3,85,0.2999999999999545
1359.7,84,15.700000000000045
-1359.7,-85,0.2999999999999545
-1360.3,-86,15.700000000000045
1361.3,85,1.2999999999999545
1360.7,85,0.7000000000000455
-1360.7,-86,15.299999999999955
-1361.3,-86,14.700000000000045
1362.3,85,2.2999999999999545
1361.7,85,1.7000000000000455
-1361.7,-86,14.299999999999955
-1362.3,-86,13.700000000000045
1363.3,85,3.2999999999999545
1362.7,85,2.7000000000000455
-1362.7,-86,13.299999999999955
-1363.3,-86,12.700000000000045
1364.3,85,4.2999999999999545
1363.7,85,3.7000000000000455
-1363.7,-86,12.299999999999955
-1364.3,-86,11.700000000000045
1365.3,85,5.2999999999999545
1364.7,85,4.7000000000000455
-1364.7,-86,11.299999999999955
-1365.3,-86,10.700000000000045
1366.3,85,6.2999999999999545
1365.7,85,5.7000000000000455
-1365.7,-86,10.299999999999955
-1366.3,-86,9.700000000000045
1367.3,85,7.2999999999999545
1366.7,85,6.7000000000000455
-1366.7,-86,9.299999999999955
-1367.3,-86,8.700000000000045
1368.3,85,8.299999999999955
1367.7,85,7.7000000000000455
-1367.7,-86,8.299999999999955
-1368.3,-86,7.7000000000000455
1369.3,85,9.299999999999955
1368.7,85,8.700000000000045
-1368.7,-86,7.2999999999999545
-1369.3,-86,6.7000000000000455
1370.3,85,10.299999999999955
1369.7,85,9.700000000000045
-1369.7,-86,6.2999999999999545
-1370.3,-86,5.7000000000000455
1371.3,85,11.299999999999955
1370.7,85,10.700000000000045
-1370.7,-86,5.2999999999999545
-1371.3,-86,4.7000000000000455
1372.3,85,12.299999999999955
1371.7,85,11.700000000000045
-1371.7,-86,4.2999999999999545
-1372.3,-86,3.7000000000000455
1373.3,85,13.299999999999955
1372.7,85,12.700000000000045
-1372.7,-86,3.2999999999999545
-1373.3,-86,2.7000000000000455
1374.3,85,14.299999999999955
1373.7,85,13.700000000000045
-1373.7,-86,2.2999999999999545
-1374.3,-86,1.7000000000000455
1375.3,85,15.299999999999955
1374.7,85,14.700000000000045
-1374.7,-86,1.2999999999999545
-1375.3,-86,0.7000000000000455
1376.3,86,0.2999999999999545
1375.7,85,15.700000000000045
-1375.7,-86,0.2999999999999545
-1376.3,-87,15.700000000000045
1377.3,86,1.2999999999999545
1376.7,86,0.7000000000000455
-1376.7,-87,15.299999999999955
-1377.3,-87,14.700000000000045
1378.3,86,2.2999999999999545
1377.7,86,1.7000000000000455
-1377.7,-87,14.299999999999955
-1378.3,-87,13.700000000000045
1379.3,86,3.2999999999999545
1378.7,86,2.7000000000000455
-1378.7,-87,13.299999999999955
-1379.3,-87,12.700000000000045
1380.3,86,4.2999999999999545
1379.7,86,3.7000000000000455
-1379.7,-87,12.299999999999955
-1380.3,-87,11.700000000000045
1381.3,86,5.2999999999999545
1380.7,86,4.7000000000000455
-1380.7,-87,11.299999999999955
-1381.3,-87,10.700000000000045
1382.3,86,6.2999999999999545
1381.7,86,5.7000000000000455
-1381.7,-87,10.299999999999955
-1382.3,-87,9.700000000000045
1383.3,86,7.2999999999999545
1382.7,86,6.7000000000000455
-1382.7,-87,9.299999999999955
-1383.3,-87,8.700000000000045
1384.3,86,8.299999999999955
1383.7,86,7.7000000000000455
-1383.7,-87,8.299999999999955
-1384.3,-87,7.7000000000000455
1385.3,86,9.299999999999955
1384.7,86,8.700000000000045
-1384.7,-87,7.2999999999999545
-1385.3,-87,6.7000000000000455
1386.3,86,10.299999999999955
1385.7,86,9.700000000000045
-1385.7,-87,6.2999999999999545
-1386.3,-87,5.7000000000000455
1387.3,86,11.299999999999955
1386.7,86,10.700000000000045
-1386.7,-87,5.2999999999999545
-1387.3,-87,4.7000000000000455
1388.3,86,12.299999999999955
1387.7,86,11.700000000000045
-1387.7,-87,4.2999999999999545
-1388.3,-87,3.7000000000000455
1389.3,86,13.299999999999955
1388.7,86,12.700000000000045
-1388.7,-87,3.2999999999999545
-1389.3,-87,2.7000000000000455
1390.3,86,14.299999999999955
1389.7,86,13.700000000000045
-1389.7,-87,2.2999999999999545
-1390.3,-87,1.7000000000000455
1391.3,86,15.299999999999955
1390.7,86,14.700000000000045
-1390.7,-87,1.2999999999999545
-1391.3,-87,0.7000000000000455
1392.3,87,0.2999999999999545
1391.7,86,15.700000000000045
-1391.7,-87,0.2999999999999545
-1392.3,-88,15.700000000000045
1393.3,87,1.2999999999999545
1392.7,87,0.7000000000000455
-1392.7,-88,15.299999999999955
-1393.3,-88,14.700000000000045
1394.3,87,2.2999999999999545
1393.7,87,1.7000000000000455
-1393.7,-88,14.299999999999955
-1394.3,-88,13.700000000000045
1395.3,87,3.2999999999999545
1394.7,87,2.7000000000000455
-1394.7,-88,13.299999999999955
-1395.3,-88,12.700000000000045
1396.3,87,4.2999999999999545
1395.7,87,3.7000000000000455
-1395.7,-88,12.299999999999955
-1396.3,-88,11.700000000000045
1397.3,87,5.2999999999999545
1396.7,87,4.7000000000000455
-1396.7,-88,11.299999999999955
-1397.3,-88,10.700000000000045
1398.3,87,6.2999999999999545
1397.7,87,5.7000000000000455
-1397.7,-88,10.299999999999955
-1398.3,-88,9.700000000000045
1399.3,87,7.2999999999999545
1398.7,87,6.7000000000000455
-1398.7,-88,9.299999999999955
-1399.3,-88,8.700000000000045
1400.3,87,8.299999999999955
1399.7,87,7.7000000000000455
-1399.7,-88,8.299999999999955
-1400.3,-88,7.7000000000000455
1401.3,87,9.299999999999955
1400.7,87,8.700000000000045
-1400.7,-88,7.2999999999999545
-1401.3,-88,6.7000000000000455
1402.3,87,10.299999999999955
1401.7,87,9.700000000000045
-1401.7,-88,6.2999999999999545
-1402.3,-88,5.7000000000000455
1403.3,87,11.299999999999955
1402.7,87,10.700000000000045
-1402.7,-88,5.2999999999999545
-1403.3,-88,4.7000000000000455
1404.3,87,12.299999999999955
1403.7,87,11.700000000000045
-1403.7,-88,4.2999999999999545
-1404.3,-88,3.7000000000000455
1405.3,87,13.299999999999955
1404.7,87,12.700000000000045
-1404.7,-88,3.2999999999999545
-1405.3,-88,2.7000000000000455
1406.3,87,14.299999999999955
1405.7,87,13.700000000000045
-1405.7,-88,2.2999999999999545
-1406.3,-88,1.7000000000000455
1407.3,87,15.299999999999955
1406.7,87,14.700000000000045
-1406.7,-88,1.2999999999999545
-1407.3,-88,0.7000000000000455
1408.3,88,0.2999999999999545
1407.7,87,15.700000000000045
-1407.7,-88,0.2999999999999545
-1408.3,-89,15.700000000000045
1409.3,88,1.2999999999999545
1408.7,88,0.7000000000000455
-1408.7,-89,15.299999999999955
-1409.3,-89,14.700000000000045
1410.3,88,2.2999999999999545
1409.7,88,1.7000000000000455
-1409.7,-89,14.299999999999955
-1410.3,-89,13.700000000000045
1411.3,88,3.2999999999999545
1410.7,88,2.7000000000000455
-1410.7,-89,13.299999999999955
-1411.3,-89,12.700000000000045
1412.3,88,4.2999999999999545
1411.7,88,3.7000000000000455
-1411.7,-89,12.299999999999955
-1412.3,-89,11.700000000000045
1413.3,88,5.2999999999999545
1412.7,88,4.7000000000000455
-1412.7,-89,11.299999999999955
-1413.3,-89,10.700000000000045
1414.3,88,6.2999999999999545
1413.7,88,5.7000000000000455
-1413.7,-89,10.299999999999955
-1414.3,-89,9.700000000000045
1415.3,88,7.2999999999999545
1414.7,88,6.7000000000000455
-1414.7,-89,9.299999999999955
-1415.3,-89,8.700000000000045
1416.3,88,8.299999999999955
1415.7,88,7.7000000000000455
-1415.7,-89,8.299999999999955
-1416.3,-89,7.7000000000000455
1417.3,88,9.299999999999955
1416.7,88,8.700000000000045
-1416.7,-89,7.2999999999999545
-1417.3,-89,6.7000000000000455
1418.3,88,10.299999999999955
1417.7,88,9.700000000000045
-1417.7,-89,6.2999999999999545
-1418.3,-89,5.7000000000000455
1419.3,88,11.299999999999955
1418.7,88,10.700000000000045
-1418.7,-89,5.2999999999999545
-1419.3,-89,4.7000000000000455
1420.3,88,12.299999999999955
1419.7,88,11.700000000000045
-1419.7,-89,4.2999999999999545
-1420.3,-89,3.7000000000000455
1421.3,88,13.299999999999955
1420.7,88,12.700000000000045
-1420.7,-89,3.2999999999999545
-1421.3,-89,2.7000000000000455
1422.3,88,14.299999999999955
1421.7,88,13.700000000000045
-1421.7,-89,2.2999999999999545
-1422.3,-89,1.7000000000000455
1423.3,88,15.299999999999955
1422.7,88,14.700000000000045
-1422.7,-89,1.2999999999999545
-1423.3,-89,0.7000000000000455
1424.3,89,0.2999999999999545
1423.7,88,15.700000000000045
-1423.7,-89,0.2999999999999545
-1424.3,-90,15.700000000000045
1425.3,89,1.2999999999999545
1424.7,89,0.7000000000000455
-1424.7,-90,15.299999999999955
-1425.3,-90,14.700000000000045
1426.3,89,2.2999999999999545
1425.7,89,1.7000000000000455
-1425.7,-90,14.299999999999955
-1426.3,-90,13.700000000000045
1427.3,89,3.2999999999999545
1426.7,89,2.7000000000000455
-1426.7,-90,13.299999999999955
-1427.3,-90,12.700000000000045
1428.3,89,4.2999999999999545
1427.7,89,3.7000000000000455
-1427.7,-90,12.299999999999955
-1428.3,-90,11.700000000000045
1429.3,89,5.2999999999999545
1428.7,89,4.7000000000000455
-1428.7,-90,11.299999999999955
-1429.3,-90,10.700000000000045
1430.3,89,6.2999999999999545
1429.7,89,5.7000000000000455
-1429.7,-90,10.299999999999955
-1430.3,-90,9.700000000000045
1431.3,89,7.2999999999999545
1430.7,89,6.7000000000000455
-1430.7,-90,9.299999999999955
-1431.3,-90,8.700000000000045
1432.3,89,8.299999999999955
1431.7,89,7.7000000000000455
-1431.7,-90,8.299999999999955
-1432.3,-90,7.7000000000000455
1433.3,89,9.299999999999955
1432.7,89,8.700000000000045
-1432.7,-90,7.2999999999999545
-1433.3,-90,6.7000000000000455
1434.3,89,10.299999999999955
1433.7,89,9.700000000000045
-1433.7,-90,6.2999999999999545
-1434.3,-90,5.7000000000000455
1435.3,89,11.299999999999955
1434.7,89,10.700000000000045
-1434.7,-90,5.2999999999999545
-1435.3,-90,4.7000000000000455
1436.3,89,12.299999999999955
1435.7,89,11.700000000000045
-1435.7,-90,4.2999999999999545
-1436.3,-90,3.7000000000000455
1437.3,89,13.299999999999955
1436.7,89,12.700000000000045
-1436.7,-90,3.2999999999999545
-1437.3,-90,2.7000000000000455
1438.3,89,14.299999999999955
1437.7,89,13.700000000000045
-1437.7,-90,2.2999999999999545
-1438.3,-90,1.7000000000000455
1439.3,89,15.299999999999955
1438.7,89,14.700000000000045
-1438.7,-90,1.2999999999999545
-1439.3,-90,0.7000000000000455
1440.3,90,0.2999999999999545
1439.7,89,15.700000000000045
-1439.7,-90,0.2999999999999545
-1440.3,-91,15.700000000000045
1441.3,90,1.2999999999999545
1440.7,90,0.7000000000000455
-1440.7,-91,15.299999999999955
-1441.3,-91,14.700000000000045
1442.3,90,2.2999999999999545
1441.7,90,1.7000000000000455
-1441.7,-91,14.299999999999955
-1442.3,-91,13.700000000000045
1443.3,90,3.2999999999999545
1442.7,90,2.7000000000000455
-1442.7,-91,13.299999999999955
-1443.3,-91,12.700000000000045
1444.3,90,4.2999999999999545
1443.7,90,3.7000000000000455
-1443.7,-91,12.299999999999955
-1444.3,-91,11.700000000000045
1445.3,90,5.2999999999999545
1444.7,90,4.7000000000000455
-1444.7,-91,11.299999999999955
-1445.3,-91,10.700000000000045
1446.3,90,6.2999999999999545
1445.7,90,5.7000000000000455
-1445.7,-91,10.299999999999955
-1446.3,-91,9.700000000000045
1447.3,90,7.2999999999999545
1446.7,90,6.7000000000000455
-1446.7,-91,9.299999999999955
-1447.3,-91,8.700000000000045
1448.3,90,8.299999999999955
1447.7,90,7.7000000000000455
-1447.7,-91,8.299999999999955
-1448.3,-91,7.7000000000000455
1449.3,90,9.299999999999955
1448.7,90,8.700000000000045
-1448.7,-91,7.2999999999999545
-1449.3,-91,6.7000000000000455
1450.3,90,10.299999999999955
1449.7,90,9.700000000000045
-1449.7,-91,6.2999999999999545
-1450.3,-91,5.7000000000000455
1451.3,90,11.299999999999955
1450.7,90,10.700000000000045
-1450.7,-91,5.2999999999999545
-1451.3,-91,4.7000000000000455
1452.3,90,12.299999999999955
1451.7,90,11.700000000000045
-1451.7,-91,4.2999999999999545
-1452.3,-91,3.7000000000000455
1453.3,90,13.299999999999955
1452.7,90,12.700000000000045
-1452.7,-91,3.2999999999999545
-1453.3,-91,2.7000000000000455
1454.3,90,14.299999999999955
1453.7,90,13.700000000000045
-1453.7,-91,2.2999999999999545
-1454.3,-91,1.7000000000000455
1455.3,90,15.299999999999955
1454.7,90,14.700000000000045
-1454.7,-91,1.2999999999999545
-1455.3,-91,0.7000000000000455
1456.3,91,0.2999999999999545
1455.7,90,15.700000000000045
-1455.7,-91,0.2999999999999545
-1456.3,-92,15.700000000000045
1457.3,91,1.2999999999999545
1456.7,91,0.7000000000000455
-1456.7,-92,15.299999999999955
-1457.3,-92,14.700000000000045
1458.3,91,2.2999999999999545
1457.7,91,1.7000000000000455
-1457.7,-92,14.299999999999955
-1458.3,-92,13.700000000000045
1459.3,91,3.2999999999999545
1458.7,91,2.7000000000000455
-1458.7,-92,13.299999999999955
-1459.3,-92,12.700000000000045
1460.3,91,4.2999999999999545
1459.7,91,3.7000000000000455
-1459.7,-92,12.299999999999955
-1460.3,-92,11.700000000000045
1461.3,91,5.2999999999999545
1460.7,91,4.7000000000000455
-1460.7,-92,11.299999999999955
-1461.3,-92,10.700000000000045
1462.3,91,6.2999999999999545
1461.7,91,5.7000000000000455
-1461.7,-92,10.299999999999955
-1462.3,-92,9.700000000000045
1463.3,91,7.2999999999999545
1462.7,91,6.7000000000000455
-1462.7,-92,9.299999999999955
-1463.3,-92,8.700000000000045
1464.3,91,8.299999999999955
1463.7,91,7.7000000000000455
-1463.7,-92,8.299999999999955
-1464.3,-92,7.7000000000000455
1465.3,91,9.299999999999955
1464.7,91,8.700000000000045
-1464.7,-92,7.2999999999999545
-1465.3,-92,6.7000000000000455
1466.3,91,10.299999999999955
1465.7,91,9.700000000000045
-1465.7,-92,6.2999999999999545
-1466.3,-92,5.7000000000000455
1467.3,91,11.299999999999955
1466.7,91,10.700000000000045
-1466.7,-92,5.2999999999999545
-1467.3,-92,4.7000000000000455
1468.3,91,12.299999999999955
1467.7,91,11.700000000000045
-1467.7,-92,4.2999999999999545
-1468.3,-92,3.7000000000000455
1469.3,91,13.299999999999955
1468.7,91,12.700000000000045
-1468.7,-92,3.2999999999999545
-1469.3,-92,2.7000000000000455
1470.3,91,14.299999999999955
1469.7,91,13.700000000000045
-1469.7,-92,2.2999999999999545
-1470.3,-92,1.7000000000000455
1471.3,91,15.299999999999955
1470.7,91,14.700000000000045
-1470.7,-92,1.2999999999999545
-1471.3,-92,0.7000000000000455
1472.3,92,0.2999999999999545
1471.7,91,15.700000000000045
-1471.7,-92,0.2999999999999545
-1472.3,-93,15.700000000000045
1473.3,92,1.2999999999999545
1472.7,92,0.7000000000000455
-1472.7,-93,15.299999999999955
-1473.3,-93,14.700000000000045
1474.3,92,2.2999999999999545
1473.7,92,1.7000000000000455
-1473.7,-93,14.299999999999955
-1474.3,-93,13.700000000000045
1475.3,92,3.2999999999999545
1474.7,92,2.7000000000000455
-1474.7,-93,13.299999999999955
-1475.3,-93,12.700000000000045
1476.3,92,4.2999999999999545
1475.7,92,3.7000000000000455
-1475.7,-93,12.299999999999955
-1476.3,-93,11.700000000000045
1477.3,92,5.2999999999999545
1476.7,92,4.7000000000000455
-1476.7,-93,11.299999999999955
-1477.3,-93,10.700000000000045
1478.3,92,6.2999999999999545
1477.7,92,5.7000000000000455
-1477.7,-93,10.299999999999955
-1478.3,-93,9.700000000000045
1479.3,92,7.2999999999999545
1478.7,92,6.7000000000000455
-1478.7,-93,9.299999999999955
-1479.3,-93,8.700000000000045
1480.3,92,8.299999999999955
1479.7,92,7.7000000000000455
-1479.7,-93,8.299999999999955
-1480.3,-93,7.7000000000000455
1481.3,92,9.299999999999955
1480.7,92,8.700000000000045
-1480.7,-93,7.2999999999999545
-1481.3,-93,6.7000000000000455
1482.3,92,10.299999999999955
1481.7,92,9.700000000000045
-1481.7,-93,6.2999999999999545
-1482.3,-93,5.7000000000000455
1483.3,92,11.299999999999955
1482.7,92,10.700000000000045
-1482.7,-93,5.2999999999999545
-1483.3,-93,4.7000000000000455
1484.3,92,12.299999999999955
1483.7,92,11.700000000000045
-1483.7,-93,4.2999999999999545
-1484.3,-93,3.7000000000000455
1485.3,92,13.299999999999955
1484.7,92,12.700000000000045
-1484.7,-93,3.2999999999999545
-1485.3,-93,2.7000000000000455
1486.3,92,14.299999999999955
1485.7,92,13.700000000000045
-1485.7,-93,2.2999999999999545
-1486.3,-93,1.7000000000000455
1487.3,92,15.299999999999955
1486.7,92,14.700000000000045
-1486.7,-93,1.2999999999999545
-1487.3,-93,0.7000000000000455
1488.3,93,0.2999999999999545
1487.7,92,15.700000000000045
-1487.7,-93,0.2999999999999545
-1488.3,-94,15.700000000000045
1489.3,93,1.2999999999999545
1488.7,93,0.7000000000000455
-1488.7,-94,15.299999999999955
-1489.3,-94,14.700000000000045
1490.3,93,2.2999999999999545
1489.7,93,1.7000000000000455
-1489.7,-94,14.299999999999955
-1490.3,-94,13.700000000000045
1491.3,93,3.2999999999999545
1490.7,93,2.7000000000000455
-1490.7,-94,13.299999999999955
-1491.3,-94,12.700000000000045
1492.3,93,4.2999999999999545
1491.7,93,3.7000000000000455
-1491.7,-94,12.299999999999955
-1492.3,-94,11.700000000000045
1493.3,93,5.2999999999999545
1492.7,93,4.7000000000000455
-1492.7,-94,11.299999999999955
-1493.3,-94,10.700000000000045
1494.3,93,6.2999999999999545
1493.7,93,5.7000000000000455
-1493.7,-94,10.299999999999955
-1494.3,-94,9.700000000000045
1495.3,93,7.2999999999999545
1494.7,93,6.7000000000000455
-1494.7,-94,9.299999999999955
-1495.3,-94,8.700000000000045
1496.3,93,8.299999999999955
1495.7,93,7.7000000000000455
-1495.7,-94,8.299999999999955
-1496.3,-94,7.7000000000000455
1497.3,93,9.299999999999955
1496.7,93,8.700000000000045
-1496.7,-94,7.2999999999999545
-1497.3,-94,6.7000000000000455
1498.3,93,10.299999999999955
1497.7,93,9.700000000000045
-1497.7,-94,6.2999999999999545
-1498.3,-94,5.7000000000000455
1499.3,93,11.299999999999955
1498.7,93,10.700000000000045
-1498.7,-94,5.2999999999999545
-1499.3,-94,4.7000000000000455
1500.3,93,12.299999999999955
1499.7,93,11.700000000000045
-1499.7,-94,4.2999999999999545
-1500.3,-94,3.7000000000000455
1501.3,93,13.299999999999955
1500.7,93,12.700000000000045
-1500.7,-94,3.2999999999999545
-1501.3,-94,2.7000000000000455
1502.3,93,14.299999999999955
1501.7,93,13.700000000000045
-1501.7,-94,2.2999999999999545
-1502.3,-94,1.7000000000000455
1503.3,93,15.299999999999955
1502.7,93,14.700000000000045
-1502.7,-94,1.2999999999999545
-1503.3,-94,0.7000000000000455
1504.3,94,0.2999999999999545
1503.7,93,15.700000000000045
-1503.7,-94,0.2999999999999545
-1504.3,-95,15.700000000000045
1505.3,94,1.2999999999999545
1504.7,94,0.7000000000000455
-1504.7,-95,15.299999999999955
-1505.3,-95,14.700000000000045
1506.3,94,2.2999999999999545
1505.7,94,1.7000000000000455
-1505.7,-95,14.299999999999955
-1506.3,-95,13.700000000000045
1507.3,94,3.2999999999999545
1506.7,94,2.7000000000000455
-1506.7,-95,13.299999999999955
-1507.3,-95,12.700000000000045
1508.3,94,4.2999999999999545
1507.7,94,3.7000000000000455
-1507.7,-95,12.299999999999955
-1508.3,-95,11.700000000000045
1509.3,94,5.2999999999999545
1508.7,94,4.7000000000000455
-1508.7,-95,11.299999999999955
-1509.3,-95,10.700000000000045
1510.3,94,6.2999999999999545
1509.7,94,5.7000000000000455
-1509.7,-95,10.299999999999955
-1510.3,-95,9.700000000000045
1511.3,94,7.2999999999999545
1510.7,94,6.7000000000000455
-1510.7,-95,9.299999999999955
-1511.3,-95,8.700000000000045
1512.3,94,8.299999999999955
1511.7,94,7.7000000000000455
-1511.7,-95,8.299999999999955
-1512.3,-95,7.7000000000000455
1513.3,94,9.299999999999955
1512.7,94,8.700000000000045
-1512.7,-95,7.2999999999999545
-1513.3,-95,6.7000000000000455
1514.3,94,10.299999999999955
1513.7,94,9.700000000000045
-1513.7,-95,6.2999999999999545
-1514.3,-95,5.7000000000000455
1515.3,94,11.299999999999955
1514.7,94,10.700000000000045
-1514.7,-95,5.2999999999999545
-1515.3,-95,4.7000000000000455
1516.3,94,12.299999999999955
1515.7,94,11.700000000000045
-1515.7,-95,4.2999999999999545
-1516.3,-95,3.7000000000000455
1517.3,94,13.299999999999955
1516.7,94,12.700000000000045
-1516.7,-95,3.2999999999999545
-1517.3,-95,2.7000000000000455
1518.3,94,14.299999999999955
1517.7,94,13.700000000000045
-1517.7,-95,2.2999999999999545
-1518.3,-95,1.7000000000000455
1519.3,94,15.299999999999955
1518.7,94,14.700000000000045
-1518.7,-95,1.2999999999999545
-1519.3,-95,0.7000000000000455
